

Georgia (EST) SCAN Site Little River - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Thu Nov 17 16:03:16 GMT-08:00 2022. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,PRCP.D-1 (in) ,SMS.I-1:-2 (pct)  (loam),SMS.I-1:-4 (pct)  (loam),SMS.I-1:-8 (pct)  (loam),SMS.I-1:-20 (pct)  (loam),SMS.I-1:-40 (pct)  (loam),STO.I-1:-2 (degC) ,STO.I-1:-4 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-20 (degC) ,STO.I-1:-40 (degC) ,SAL.I-1:-2 (gram) ,SAL.I-1:-4 (gram) ,SAL.I-1:-8 (gram) ,SAL.I-1:-20 (gram) ,SAL.I-1:-40 (gram) ,RDC.I-1:-2 (unit) ,RDC.I-1:-4 (unit) ,RDC.I-1:-8 (unit) ,RDC.I-1:-20 (unit) ,RDC.I-1:-40 (unit) ,BATT.I-1 (volt) ,BATT.I-2 (volt) ,WDIRV.D-1 (degr) ,WSPDV.D-1 (mph) ,RHUM.I-1 (pct) ,RHENC.D-1 (pct) ,SRADT.D-1 (MJ/m) ,LRADT.D-1 (lang) ,
2027,2021-03-12,,-99.9,    16.2,    24.4,     7.9,    16.6,-99.9,-99.9,-99.9,    20.5,    10.8,    32.4,    16.3,-99.9,    16.6,    13.7,     8.8,   -25.8,-99.9,    -1.8,     0.2,     0.1,   -0.05,-99.9,   12.42,    6.94,   21.33,   12.72,    3.92,     124,     3.0,      75,     100,-99.9,  411.88,
2027,2021-03-13,,-99.9,    14.7,    26.3,    10.2,    18.5,-99.9,-99.9,-99.9,    18.7,     9.9,    30.7,    17.9,-99.9,    18.1,    14.9,     9.9,    -0.5,-99.9,    -1.9,     0.2,     0.2,   -2.75,-99.9,   11.25,    6.48,   19.85,   12.72,    3.92,     189,     2.0,      96,      99,-99.9,  399.43,
2027,2021-03-14,,-99.9,    15.2,    27.2,    11.5,    18.8,-99.9,-99.9,-99.9,    17.5,     9.3,    29.6,    18.2,-99.9,    18.4,    15.3,    10.2,    -0.9,-99.9,    -2.0,     0.2,     0.2,   -1.37,-99.9,   10.52,    6.22,   19.00,   12.72,    3.92,     304,     1.9,      91,     100,-99.9,  367.00,
2027,2021-03-15,,-99.9,    17.0,    28.0,    12.2,    20.3,-99.9,-99.9,-99.9,    13.5,     8.6,    29.0,    19.0,-99.9,    19.2,    15.8,    10.5,    -1.8,-99.9,    -2.5,     0.3,     0.1,   -0.67,-99.9,    8.31,    5.90,   18.48,   12.72,    3.92,     244,     1.9,      84,      99,-99.9,  403.51,
2027,2021-03-16,,-99.9,    18.8,    26.4,    12.7,    19.8,-99.9,-99.9,-99.9,     5.1,     8.1,    28.6,    19.6,-99.9,    19.3,    16.2,    11.2,    -6.2,-99.9,    -4.7,     0.3,     0.1,   -0.20,-99.9,    4.44,    5.67,   18.20,   12.73,    3.92,     137,     2.2,      83,     100,-99.9,  281.72,
2027,2021-03-17,,-99.9,    18.4,    27.3,    14.8,    21.0,-99.9,     0.0,-99.9,     6.0,     7.3,    28.5,    20.6,-99.9,    19.9,    16.6,    11.8,     3.1,-99.9,    -4.2,     0.3,     0.1,    0.40,-99.9,    4.80,    5.36,   18.11,   12.74,    3.92,     162,     3.5,     100,     100,-99.9,  273.46,
2027,2021-03-18,,-99.9,    18.7,    27.4,    18.1,    22.4,-99.9,     0.0,-99.9,     6.8,     5.8,    27.8,    21.7,-99.9,    21.2,    17.5,    13.8,     1.1,-99.9,    -4.0,     0.4,     0.1,    1.25,-99.9,    5.12,    4.72,   17.61,   12.73,    3.92,     178,     3.4,      90,     100,-99.9,  267.55,
2027,2021-03-19,,-99.9,    12.9,    25.9,    12.9,    20.5,-99.9,     5.3,-99.9,    25.2,     8.9,    27.1,    20.9,-99.9,    20.9,    17.6,    13.5,     0.4,-99.9,    -1.4,     0.3,     0.2,    4.51,-99.9,   15.63,    6.03,   17.06,   12.73,    3.92,     212,     7.3,      68,     100,-99.9,  305.59,
2027,2021-03-20,,-99.9,    13.5,    17.1,     9.8,    12.9,-99.9,     4.3,-99.9,    22.5,    10.2,    27.6,    20.1,-99.9,    19.7,    17.2,    13.5,     0.4,-99.9,    -1.6,     0.2,     0.1,    4.16,-99.9,   13.72,    6.63,   17.46,   12.72,    3.92,     324,     7.7,      72,     100,-99.9,  349.55,
2027,2021-03-21,,-99.9,    10.4,    15.9,     8.1,    11.8,-99.9,     2.3,-99.9,    23.8,    10.1,    27.6,    18.8,-99.9,    18.6,    16.5,    13.2,     0.4,-99.9,    -1.5,     0.2,     0.1,    3.43,-99.9,   14.61,    6.58,   17.39,   12.72,    3.92,      49,     6.8,      69,     100,-99.9,  349.76,
2027,2021-03-22,,-99.9,    15.1,    17.2,     8.1,    12.2,-99.9,     0.0,-99.9,    19.0,     9.1,    27.4,    19.4,-99.9,    18.6,    16.3,    13.5,     0.6,-99.9,    -1.9,     0.2,     0.1,    2.56,-99.9,   11.45,    6.14,   17.28,   12.74,    3.92,      30,     7.9,      68,     100,-99.9,  266.83,
2027,2021-03-23,,-99.9,    13.5,    23.2,    11.8,    16.6,-99.9,     0.0,-99.9,    21.3,     7.8,    26.8,    19.5,-99.9,    19.3,    16.1,    13.2,     1.9,-99.9,    -1.7,     0.3,     0.1,    0.80,-99.9,   12.91,    5.58,   16.79,   12.73,    3.92,      50,     5.1,      94,     100,-99.9,  430.75,
2027,2021-03-24,,-99.9,    18.9,    24.1,    12.9,    18.7,-99.9,-99.9,-99.9,     9.7,     5.6,    27.0,    21.3,-99.9,    20.7,    16.9,    14.2,    -1.7,-99.9,    -3.3,     0.4,     0.1,   -0.97,-99.9,    6.42,    4.66,   16.96,   12.73,    3.92,     104,     3.6,      79,     100,-99.9,  390.05,
2027,2021-03-25,,-99.9,    15.8,    24.8,    15.4,    19.2,-99.9,-99.9,-99.9,    14.2,     6.1,    27.2,    21.1,-99.9,    20.8,    17.2,    14.1,    -2.3,-99.9,    -2.4,     0.4,     0.1,   -0.70,-99.9,    8.65,    4.84,   17.15,   12.72,    3.92,     169,     3.3,     100,     100,-99.9,  260.00,
2027,2021-03-26,,-99.9,    20.8,    29.3,    15.2,    21.9,-99.9,     0.0,-99.9,     0.0,     4.0,    27.0,    22.3,-99.9,    21.8,    17.7,    14.7,     1.2,-99.9,    -8.3,     0.5,     0.0,    1.34,-99.9,    2.42,    4.02,   16.99,   12.74,    3.92,     157,     5.3,      95,     100,-99.9,  363.43,
2027,2021-03-27,,-99.9,    21.1,    29.6,    20.6,    24.2,-99.9,     0.0,-99.9,     3.5,     3.6,    26.9,    23.2,-99.9,    22.8,    18.6,    15.4,     0.8,-99.9,    -5.0,     0.5,     0.1,    2.00,-99.9,    3.87,    3.89,   16.92,   12.74,    3.92,     184,     3.7,      98,     100,-99.9,  249.29,
2027,2021-03-28,,-99.9,    20.8,    29.7,    19.5,    23.7,-99.9,     0.0,-99.9,     7.6,     3.8,    27.2,    23.6,-99.9,    23.5,    19.2,    15.6,     0.8,-99.9,    -3.5,     0.4,     0.0,    1.94,-99.9,    5.47,    3.98,   17.09,   12.73,    3.92,     183,     2.4,      84,     100,-99.9,  356.39,
2027,2021-03-29,,-99.9,    15.6,    28.6,    15.6,    21.0,-99.9,     0.0,-99.9,     0.8,     4.4,    27.4,    22.5,-99.9,    22.8,    19.1,    15.2,     1.0,-99.9,    -6.6,     0.4,     0.0,    1.52,-99.9,    2.95,    4.20,   17.25,   12.70,    3.92,     246,     4.3,      88,     100,-99.9,  295.60,
2027,2021-03-30,,-99.9,    15.8,    22.8,    10.9,    16.7,-99.9,     0.0,-99.9,     7.3,     4.8,    27.6,    21.7,-99.9,    22.0,    18.7,    15.0,     1.5,-99.9,    -3.7,     0.4,     0.0,    0.94,-99.9,    5.33,    4.35,   17.42,   12.73,    3.92,      60,     4.8,      77,     100,-99.9,  477.36,
2027,2021-03-31,,-99.9,    20.3,    26.0,    13.6,    19.9,-99.9,     0.0,-99.9,     8.1,     3.3,    27.3,    22.9,-99.9,    22.8,    19.0,    15.6,     0.8,-99.9,    -3.3,     0.4,     0.0,    1.87,-99.9,    5.71,    3.78,   17.17,   12.74,    3.92,     129,     4.9,      88,     100,-99.9,  377.40,
2027,2021-04-01,,-99.9,    17.5,    29.1,    17.5,    21.4,-99.9,     2.8,-99.9,     4.4,     2.9,    27.1,    23.5,-99.9,    22.9,    19.2,    15.4,     0.5,-99.9,    -4.7,     0.5,     0.0,    3.59,-99.9,    4.19,    3.64,   17.02,   12.71,    3.92,     208,     4.7,      99,     100,-99.9,  340.88,
2027,2021-04-02,,-99.9,     7.6,    17.4,     7.6,    11.7,-99.9,     0.7,-99.9,    21.2,     5.9,    27.4,    18.8,-99.9,    19.7,    17.9,    14.2,     0.5,-99.9,    -1.6,     0.3,     0.0,    2.91,-99.9,   12.86,    4.78,   17.27,   12.70,    3.91,     334,    11.7,      41,     100,-99.9,  540.91,
2027,2021-04-03,,-99.9,     4.7,    14.1,     3.1,     8.2,-99.9,     0.0,-99.9,    22.5,     6.5,    27.3,    17.8,-99.9,    18.7,    16.9,    13.7,     0.6,-99.9,    -1.6,     0.3,     0.0,    2.20,-99.9,   13.70,    5.00,   17.21,   12.71,    3.91,      18,     5.9,      95,     100,-99.9,  552.64,
2027,2021-04-04,,-99.9,     6.3,    18.2,     1.2,     9.7,-99.9,     0.0,-99.9,    19.2,     5.4,    27.2,    18.3,-99.9,    18.9,    16.5,    13.6,     2.1,-99.9,    -1.8,     0.3,     0.0,    0.69,-99.9,   11.61,    4.57,   17.14,   12.73,    3.92,     102,     2.3,      94,     100,-99.9,  539.99,
2027,2021-04-05,,-99.9,     9.0,    22.0,     4.5,    13.4,-99.9,-99.9,-99.9,    15.1,     4.2,    27.1,    19.8,-99.9,    20.0,    17.1,    14.0,    -1.1,-99.9,    -2.2,     0.4,     0.0,   -1.21,-99.9,    9.18,    4.10,   17.06,   12.72,    3.92,     201,     1.5,      91,     100,-99.9,  516.73,
2027,2021-04-06,,-99.9,    13.1,    25.0,     6.5,    15.7,-99.9,-99.9,-99.9,     9.6,     3.3,    27.0,    21.1,-99.9,    21.0,    17.8,    14.6,    -3.0,-99.9,    -3.1,     0.4,     0.0,   -0.45,-99.9,    6.37,    3.77,   16.95,   12.73,    3.92,     214,     1.7,      74,     100,-99.9,  503.68,
2027,2021-04-07,,-99.9,    15.8,    26.7,     8.8,    18.0,-99.9,     0.0,-99.9,     0.0,     2.6,    26.9,    21.7,-99.9,    21.7,    18.2,    14.9,     2.4,-99.9,    -9.6,     0.4,    -0.1,    0.56,-99.9,    2.03,    3.55,   16.89,   12.73,    3.92,     173,     1.9,      71,     100,-99.9,  503.06,
2027,2021-04-08,,-99.9,    16.2,    26.8,    12.6,    19.5,-99.9,     0.0,-99.9,     3.2,     1.9,    26.8,    22.8,-99.9,    22.6,    18.9,    15.3,     1.1,-99.9,    -5.0,     0.5,    -0.1,    1.21,-99.9,    3.74,    3.31,   16.81,   12.72,    3.92,     234,     1.9,      82,     100,-99.9,  479.20,
2027,2021-04-09,,-99.9,    18.3,    24.9,    11.9,    19.0,-99.9,     0.0,-99.9,     7.8,     1.7,    26.8,    22.5,-99.9,    22.1,    18.7,    15.3,     1.1,-99.9,    -3.4,     0.5,    -0.1,    1.20,-99.9,    5.54,    3.24,   16.84,   12.73,    3.92,     166,     3.2,      92,     100,-99.9,  323.14,
2027,2021-04-10,,-99.9,    17.4,    20.6,    16.3,    18.7,-99.9,     0.0,-99.9,     7.0,     1.9,    26.7,    22.1,-99.9,    21.4,    18.5,    15.4,     4.7,-99.9,    -3.7,     0.5,     0.0,    0.34,-99.9,    5.22,    3.31,   16.77,   12.64,    3.92,     141,     3.0,     100,     100,-99.9,   76.07,
2027,2021-04-11,,-99.9,    14.6,    20.8,    14.3,    17.9,-99.9,     0.2,-99.9,     7.0,     2.6,    26.6,    20.9,-99.9,    20.9,    18.2,    15.2,     0.6,-99.9,    -3.9,     0.4,     0.0,    2.75,-99.9,    5.20,    3.53,   16.68,   12.72,    3.92,     160,     4.1,     100,     100,-99.9,  156.16,
2027,2021-04-12,,-99.9,    17.9,    22.6,    13.6,    17.7,-99.9,     0.0,-99.9,     0.0,     1.4,    25.6,    22.3,-99.9,    21.5,    18.3,    15.5,     1.1,-99.9,   -11.7,     0.5,     0.1,    1.47,-99.9,    1.74,    3.15,   15.92,   12.73,    3.92,     186,     2.3,      99,     100,-99.9,  198.29,
2027,2021-04-13,,-99.9,    16.6,    28.5,    12.6,    20.4,-99.9,-99.9,-99.9,     8.0,     1.5,    25.4,    22.6,-99.9,    22.6,    18.9,    15.6,    -2.5,-99.9,    -3.5,     0.5,     0.1,   -0.62,-99.9,    5.66,    3.16,   15.77,   12.73,    3.92,     271,     2.5,      69,     100,-99.9,  521.32,
2027,2021-04-14,,-99.9,    20.3,    31.0,    11.8,    21.7,-99.9,-99.9,-99.9,     1.5,     0.6,    25.2,    23.7,-99.9,    23.5,    19.5,    16.1,    -1.0,-99.9,    -6.2,     0.6,     0.1,   -1.55,-99.9,    3.16,    2.89,   15.60,   12.72,    3.92,     124,     1.9,      65,     100,-99.9,  488.07,
2027,2021-04-15,,-99.9,    19.6,    31.0,    15.1,    23.0,-99.9,-99.9,-99.9,     9.2,     0.5,    25.1,    24.3,-99.9,    24.0,    20.0,    16.3,    -7.8,-99.9,    -3.1,     0.6,     0.1,   -0.19,-99.9,    6.17,    2.85,   15.54,   12.72,    3.92,     217,     3.4,      65,     100,-99.9,  435.54,
2027,2021-04-16,,-99.9,    15.2,    20.3,    15.2,    17.8,-99.9,-99.9,-99.9,    10.7,     2.7,    26.5,    22.0,-99.9,    22.2,    19.4,    16.0,    -0.6,-99.9,    -2.8,     0.4,     0.0,   -2.45,-99.9,    6.89,    3.57,   16.56,   12.73,    3.92,     250,     2.4,     100,     100,-99.9,  133.42,
2027,2021-04-17,,-99.9,    14.2,    18.6,    13.1,    15.8,-99.9,-99.9,-99.9,    11.4,     3.1,    26.1,    21.2,-99.9,    21.4,    18.7,    15.8,    -0.6,-99.9,    -2.7,     0.4,     0.1,   -2.35,-99.9,    7.21,    3.72,   16.28,   12.72,    3.92,      27,     2.2,      86,     100,-99.9,  185.95,
2027,2021-04-18,,-99.9,    16.8,    23.4,    13.3,    17.0,-99.9,-99.9,-99.9,    15.0,     2.6,    25.1,    22.3,-99.9,    22.3,    19.0,    15.9,    -1.1,-99.9,    -2.2,     0.4,     0.1,   -1.26,-99.9,    9.10,    3.52,   15.58,   12.70,    3.92,     209,     2.1,      98,     100,-99.9,  302.23,
2027,2021-04-19,,-99.9,    17.9,    24.7,    16.2,    19.3,-99.9,-99.9,-99.9,    24.2,     2.9,    25.1,    23.1,-99.9,    23.1,    19.4,    16.0,    -0.8,-99.9,    -1.2,     0.4,     0.1,   -1.65,-99.9,   14.92,    3.64,   15.56,   12.74,    3.92,     236,     2.2,      96,     100,-99.9,  332.21,
2027,2021-04-20,,-99.9,    13.8,    23.5,    13.3,    18.1,-99.9,-99.9,-99.9,    13.0,     3.6,    25.3,    22.3,-99.9,    22.8,    19.4,    15.7,    -0.4,-99.9,    -2.4,     0.4,     0.1,   -2.99,-99.9,    8.04,    3.89,   15.72,   12.72,    3.92,     304,     4.8,      86,     100,-99.9,  543.97,
2027,2021-04-21,,-99.9,    13.4,    26.3,    13.2,    18.7,-99.9,-99.9,-99.9,    21.6,     4.5,    25.3,    22.6,-99.9,    22.9,    19.5,    15.8,    -0.6,-99.9,    -1.4,     0.3,     0.1,   -2.07,-99.9,   13.11,    4.22,   15.74,   12.72,    3.92,     132,     1.8,      92,     100,-99.9,  377.30,
2027,2021-04-22,,-99.9,    11.7,    26.0,    10.8,    17.9,-99.9,-99.9,-99.9,    15.2,     4.5,    25.1,    22.3,-99.9,    23.0,    19.6,    15.9,    -0.4,-99.9,    -2.1,     0.3,     0.1,   -2.76,-99.9,    9.24,    4.21,   15.59,   12.72,    3.92,     292,     6.2,      40,     100,-99.9,  542.33,
2027,2021-04-23,,-99.9,     8.4,    18.5,     6.3,    12.0,-99.9,-99.9,-99.9,     0.6,     4.6,    25.3,    21.6,-99.9,    22.5,    19.4,    15.8,    -0.5,-99.9,    -7.2,     0.3,     0.1,   -2.37,-99.9,    2.87,    4.28,   15.68,   12.72,    3.91,      23,     5.1,      86,     100,-99.9,  584.15,
2027,2021-04-24,,-99.9,    17.6,    23.6,     6.4,    15.6,-99.9,-99.9,-99.9,    18.9,     3.7,    24.9,    22.8,-99.9,    22.8,    19.4,    16.1,    -0.9,-99.9,    -1.7,     0.4,     0.1,   -1.37,-99.9,   11.38,    3.92,   15.45,   12.74,    3.92,     110,     3.9,      78,     100,-99.9,  461.35,
2027,2021-04-25,,-99.9,    19.8,    20.2,    16.6,    18.1,-99.9,    15.0,-99.9,    15.4,    29.6,    32.4,    21.5,-99.9,    20.6,    18.5,    15.7,     0.2,-99.9,    -2.5,     0.1,     0.1,    9.13,-99.9,    9.31,   18.98,   21.26,   12.56,    3.92,     170,     6.5,      85,     100,-99.9,   23.62,
2027,2021-04-26,,-99.9,    17.2,    23.8,    15.3,    19.0,-99.9,     6.4,-99.9,     7.0,    14.4,    31.3,    22.3,-99.9,    22.4,    19.1,    15.7,     0.3,-99.9,    -4.3,     0.2,     0.1,    4.98,-99.9,    5.20,    8.79,   20.35,   12.76,    3.92,     311,     5.5,      75,     100,-99.9,  554.37,
2027,2021-04-27,,-99.9,    18.8,    26.8,    12.6,    20.1,-99.9,     3.9,-99.9,    18.7,    11.8,    28.0,    23.3,-99.9,    23.2,    19.6,    15.7,     0.4,-99.9,    -1.8,     0.2,     0.1,    4.00,-99.9,   11.29,    7.44,   17.75,   12.74,    3.92,      94,     3.7,      73,     100,-99.9,  532.75,
2027,2021-04-28,,-99.9,    20.6,    28.0,    16.0,    22.0,-99.9,     8.0,-99.9,    43.1,    12.3,    27.4,    25.4,-99.9,    25.5,    21.6,    17.8,     0.2,-99.9,    -0.3,     0.2,     0.1,    5.65,-99.9,   31.36,    7.66,   17.27,   12.74,    3.92,     138,     4.4,      75,     100,-99.9,  530.20,
2027,2021-04-29,,-99.9,    18.6,    28.6,    18.0,    22.3,-99.9,     6.0,-99.9,    38.6,    11.8,    26.1,    25.4,-99.9,    25.9,    21.8,    17.7,     0.2,-99.9,    -0.6,     0.2,     0.2,    4.80,-99.9,   26.85,    7.42,   16.26,   12.73,    3.92,     160,     3.1,      97,      99,-99.9,  457.27,
2027,2021-04-30,,-99.9,    20.7,    28.7,    17.1,    22.7,-99.9,     3.1,-99.9,    35.9,    10.4,    25.9,    25.2,-99.9,    25.6,    21.7,    17.2,     0.3,-99.9,    -0.7,     0.2,     0.2,    3.70,-99.9,   24.39,    6.74,   16.17,   12.73,    3.92,     212,     3.0,      90,     100,-99.9,  428.40,
2027,2021-05-01,,-99.9,    18.2,    28.3,    18.1,    23.2,-99.9,     0.0,-99.9,    42.1,     9.7,    25.9,    24.8,-99.9,    25.4,    21.8,    17.1,     0.4,-99.9,    -0.4,     0.2,     0.2,    2.68,-99.9,   30.33,    6.40,   16.12,   12.73,    3.92,     282,     4.4,      74,     100,-99.9,  418.51,
2027,2021-05-02,,-99.9,    20.1,    28.0,    15.8,    21.8,-99.9,     0.0,-99.9,    42.4,     8.7,    25.2,    25.4,-99.9,    25.6,    22.0,    17.4,     0.7,-99.9,    -0.4,     0.2,     0.2,    1.70,-99.9,   30.63,    5.97,   15.66,   12.74,    3.92,      80,     4.2,      81,     100,-99.9,  523.46,
2027,2021-05-03,,-99.9,    22.4,    29.3,    17.2,    23.2,-99.9,-99.9,-99.9,    44.2,     4.6,    22.2,    25.8,-99.9,    25.7,    21.7,    17.4,    -2.1,-99.9,    -0.4,     0.4,     0.3,   -0.65,-99.9,   32.42,    4.25,   13.55,   12.74,    3.92,     146,     3.8,      78,     100,-99.9,  366.38,
2027,2021-05-04,,-99.9,    23.1,    31.3,    18.8,    24.8,-99.9,-99.9,-99.9,    43.4,     5.4,    23.6,    26.2,-99.9,    26.2,    22.2,    17.6,    -0.7,-99.9,    -0.4,     0.4,     0.2,   -2.06,-99.9,   31.67,    4.59,   14.48,   12.73,    3.92,     179,     3.3,      96,     100,-99.9,  380.46,
2027,2021-05-05,,-99.9,    18.8,    31.6,    18.8,    24.0,-99.9,     7.7,-99.9,    40.7,     5.5,    23.4,    25.9,-99.9,    26.1,    22.4,    17.5,     0.3,-99.9,    -0.5,     0.4,     0.3,    5.50,-99.9,   28.85,    4.62,   14.35,   12.72,    3.92,     206,     3.6,      99,     100,-99.9,  388.01,
2027,2021-05-06,,-99.9,    19.4,    25.9,    18.7,    21.8,-99.9,     1.6,-99.9,    43.5,     6.1,    23.6,    24.9,-99.9,    25.1,    22.1,    17.4,     0.5,-99.9,    -0.5,     0.3,     0.2,    3.19,-99.9,   31.77,    4.85,   14.47,   12.72,    3.92,     237,     3.2,     100,     100,-99.9,  249.39,
2027,2021-05-07,,-99.9,    17.5,    26.6,    17.5,    21.3,-99.9,     0.0,-99.9,    44.6,     6.7,    23.4,    24.4,-99.9,    25.3,    22.2,    17.4,     0.7,-99.9,    -0.4,     0.3,     0.2,    2.25,-99.9,   32.84,    5.10,   14.34,   12.73,    3.92,     308,     4.3,      64,     100,-99.9,  569.47,
2027,2021-05-08,,-99.9,    12.1,    23.8,    12.1,    18.3,-99.9,     0.0,-99.9,    42.2,     7.2,    23.3,    22.6,-99.9,    24.1,    21.5,    17.1,     0.7,-99.9,    -0.5,     0.3,     0.3,    2.03,-99.9,   30.40,    5.30,   14.29,   12.72,    3.92,     307,     7.0,      81,     100,-99.9,  597.62,
2027,2021-05-09,,-99.9,    14.8,    25.8,     9.1,    17.8,-99.9,     0.0,-99.9,    40.3,     6.4,    23.3,    24.0,-99.9,    24.9,    21.7,    17.3,     1.4,-99.9,    -0.6,     0.3,     0.3,    1.09,-99.9,   28.47,    4.97,   14.25,   12.72,    3.92,     125,     1.7,      88,     100,-99.9,  576.50,
2027,2021-05-10,,-99.9,    21.6,    30.1,    12.5,    22.1,-99.9,     0.0,-99.9,    47.4,     5.9,    22.3,    26.0,-99.9,    26.1,    22.4,    17.9,     7.6,-99.9,    -0.3,     0.3,     0.3,    0.18,-99.9,   35.92,    4.77,   13.58,   12.74,    3.92,     171,     3.6,      83,     100,-99.9,  524.28,
2027,2021-05-11,,-99.9,    19.6,    26.3,    19.6,    22.4,-99.9,-99.9,-99.9,    47.9,     4.0,    21.0,    25.2,-99.9,    25.4,    22.3,    17.8,    -1.8,-99.9,    -0.3,     0.4,     0.3,   -0.78,-99.9,   36.46,    4.05,   12.74,   12.74,    3.92,     218,     2.5,      99,     100,-99.9,  247.76,
2027,2021-05-12,,-99.9,    20.6,    29.5,    19.4,    23.8,-99.9,-99.9,-99.9,    49.1,     3.9,    20.7,    26.9,-99.9,    26.8,    23.1,    18.2,    -0.5,-99.9,    -0.3,     0.4,     0.3,   -2.79,-99.9,   37.84,    4.02,   12.54,   12.72,    3.92,     250,     2.6,      91,     100,-99.9,  401.88,
2027,2021-05-13,,-99.9,    11.3,    23.4,    11.3,    19.1,-99.9,     2.2,-99.9,    49.1,     3.6,    20.7,    23.2,-99.9,    24.5,    22.2,    17.3,     0.5,-99.9,    -0.3,     0.4,     0.3,    3.40,-99.9,   37.82,    3.87,   12.55,   12.70,    3.92,     340,     3.9,      94,     100,-99.9,  196.45,
2027,2021-05-14,,-99.9,    14.3,    21.4,    10.3,    14.8,-99.9,     0.6,-99.9,    48.9,     4.4,    21.1,    23.0,-99.9,    23.9,    21.6,    17.4,     0.5,-99.9,    -0.3,     0.4,     0.3,    2.88,-99.9,   37.53,    4.20,   12.83,   12.73,    3.92,      35,     4.6,      85,     100,-99.9,  465.73,
2027,2021-05-15,,-99.9,    16.3,    23.9,    10.9,    17.8,-99.9,     0.0,-99.9,    47.5,     3.8,    21.2,    23.3,-99.9,    24.3,    21.6,    17.3,     0.7,-99.9,    -0.4,     0.4,     0.3,    1.99,-99.9,   36.00,    3.98,   12.88,   12.73,    3.92,      52,     3.2,      65,     100,-99.9,  573.44,
2027,2021-05-16,,-99.9,    16.4,    25.9,    10.7,    19.1,-99.9,     0.0,-99.9,    46.5,     3.1,    20.9,    24.0,-99.9,    24.9,    21.9,    17.3,     1.2,-99.9,    -0.4,     0.5,     0.3,    1.14,-99.9,   34.94,    3.70,   12.67,   12.73,    3.92,      80,     3.0,      55,     100,-99.9,  590.38,
2027,2021-05-17,,-99.9,    19.3,    26.2,    11.2,    19.8,-99.9,     0.0,-99.9,    46.8,     2.5,    20.7,    24.6,-99.9,    25.1,    22.1,    17.5,     8.8,-99.9,    -0.4,     0.5,     0.3,    0.16,-99.9,   35.25,    3.52,   12.56,   12.73,    3.92,     109,     2.9,      64,     100,-99.9,  515.30,
2027,2021-05-18,,-99.9,    20.0,    27.9,    13.2,    22.0,-99.9,-99.9,-99.9,    46.0,     2.4,    20.7,    25.6,-99.9,    26.0,    22.5,    17.7,    -2.6,-99.9,    -0.4,     0.5,     0.3,   -0.51,-99.9,   34.32,    3.46,   12.55,   12.74,    3.92,     126,     5.2,      74,     100,-99.9,  551.51,
2027,2021-05-19,,-99.9,    21.0,    28.4,    17.4,    22.9,-99.9,-99.9,-99.9,    45.2,     1.4,    20.5,    26.1,-99.9,    26.4,    22.8,    17.9,    -0.6,-99.9,    -0.5,     0.5,     0.3,   -2.34,-99.9,   33.50,    3.14,   12.42,   12.74,    3.92,     112,     7.4,      77,     100,-99.9,  519.79,
2027,2021-05-20,,-99.9,    20.4,    28.4,    17.8,    22.8,-99.9,-99.9,-99.9,    41.0,     1.4,    20.6,    26.1,-99.9,    26.5,    22.9,    17.8,    -0.6,-99.9,    -0.6,     0.5,     0.3,   -2.11,-99.9,   29.23,    3.13,   12.46,   12.73,    3.92,      99,     7.1,      84,     100,-99.9,  474.30,
2027,2021-05-21,,-99.9,    20.2,    28.4,    17.4,    22.8,-99.9,-99.9,-99.9,    38.5,     0.5,    20.5,    25.9,-99.9,    26.5,    23.0,    17.8,    -3.4,-99.9,    -0.7,     0.6,     0.3,   -0.38,-99.9,   26.76,    2.86,   12.40,   12.74,    3.92,     105,     7.6,      71,     100,-99.9,  538.05,
2027,2021-05-22,,-99.9,    20.8,    29.2,    16.6,    23.3,-99.9,     0.0,-99.9,    36.2,     0.0,    20.2,    26.2,-99.9,    26.9,    23.2,    17.9,     4.9,-99.9,    -0.8,     0.7,     0.3,    0.26,-99.9,   24.66,    2.55,   12.21,   12.74,    3.92,      93,     5.4,      71,     100,-99.9,  509.90,
2027,2021-05-23,,-99.9,    22.0,    29.0,    16.5,    23.1,-99.9,     0.0,-99.9,    33.7,     0.0,    19.5,    26.7,-99.9,    27.1,    23.4,    17.9,     1.0,-99.9,    -0.9,     0.9,     0.3,    1.29,-99.9,   22.43,    2.08,   11.77,   12.74,    3.92,      71,     3.2,      69,     100,-99.9,  516.53,
2027,2021-05-24,,-99.9,    19.4,    31.4,    16.7,    23.7,-99.9,     0.0,-99.9,    28.5,     0.0,    19.3,    27.1,-99.9,    27.9,    23.8,    17.9,     0.7,-99.9,    -1.2,     1.2,     0.3,    1.89,-99.9,   18.16,    1.57,   11.66,   12.73,    3.92,     231,     1.6,      90,     100,-99.9,  597.62,
