

Georgia (EST) SCAN Site Little River - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Thu Nov 17 16:02:50 GMT-08:00 2022. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,PREC.I-1 (in) ,PREC.I-2 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMAX.D-2 (degC) ,TMIN.D-1 (degC) ,TMIN.D-2 (degC) ,TAVG.D-1 (degC) ,TAVG.D-2 (degC) ,PRCP.D-1 (in) ,SMS.I-1:-2 (pct)  (loam),SMS.I-1:-4 (pct)  (loam),SMS.I-1:-8 (pct)  (loam),SMS.I-1:-20 (pct)  (loam),SMS.I-5:-40 (pct)  (loam),STO.I-1:-2 (degC) ,STO.I-1:-4 (degC) ,STO.I-1:-8 (degC) ,STO.I-1:-20 (degC) ,STO.I-5:-40 (degC) ,SAL.I-1:-2 (gram) ,SAL.I-1:-4 (gram) ,SAL.I-1:-8 (gram) ,SAL.I-1:-20 (gram) ,SAL.I-5:-40 (gram) ,RDC.I-1:-2 (unit) ,RDC.I-1:-4 (unit) ,RDC.I-1:-8 (unit) ,RDC.I-1:-20 (unit) ,RDC.I-5:-40 (unit) ,BATT.I-1 (volt) ,BATT.I-2 (volt) ,BATT.I-3 (volt) ,WDIRV.D-1 (degr) ,WSPDV.D-1 (mph) ,RHUM.I-1 (pct) ,PRES.I-1 (inch) ,RHENC.D-1 (pct) ,
2027,2005-03-04,,   11.60,-99.9,     6.2,    11.8,-99.9,     4.2,-99.9,     7.9,-99.9,-99.9,    11.8,    10.3,    13.2,    12.4,    25.1,    10.2,    10.6,    11.4,    12.4,    14.6,     0.1,     0.1,     0.1,     0.1,     0.1,    7.43,    6.71,    8.16,    7.75,   15.53,   13.07,    3.34,    0.00,      55,     1.4,-99.9,-99.9,      61,
2027,2005-03-05,,   11.60,-99.9,     9.9,    18.2,-99.9,     1.7,-99.9,     9.9,-99.9,-99.9,    11.5,    10.0,    12.4,-99.9,    24.8,    12.1,    12.5,    13.1,    12.8,    14.4,     0.1,     0.1,     0.1,     0.1,     0.2,    7.26,    6.55,    7.72,    7.52,   15.37,   13.05,    3.34,    0.00,     301,     1.8,-99.9,-99.9,      60,
2027,2005-03-06,,   11.60,-99.9,    13.7,    22.6,-99.9,     5.0,-99.9,    14.8,-99.9,-99.9,    10.6,     9.6,    12.0,    12.0,    25.1,    13.9,    14.2,    14.1,    13.3,    14.3,     0.1,     0.1,     0.1,     0.1,     0.1,    6.85,    6.38,    7.53,    7.50,   15.53,   13.06,    3.34,    0.00,     278,     5.0,-99.9,-99.9,      60,
2027,2005-03-07,,   11.60,-99.9,     8.6,    20.2,-99.9,     3.4,-99.9,    12.6,-99.9,-99.9,    10.5,     9.4,    11.8,    11.8,    24.7,    14.0,    14.4,    14.7,    13.8,    14.4,     0.1,     0.1,     0.1,     0.1,     0.1,    6.80,    6.26,    7.42,    7.43,   15.30,   13.04,    3.34,    0.00,     325,     2.1,-99.9,-99.9,      60,
2027,2005-03-08,,   12.00,-99.9,    16.0,    25.2,-99.9,     6.3,-99.9,    15.9,-99.9,-99.9,-99.9,     9.0,    10.9,    11.5,-99.9,    16.4,    16.6,    15.8,    14.2,    14.5,     0.1,     0.1,     0.1,     0.1,     0.1,    6.22,    6.10,    7.00,    7.28,   15.48,   13.04,    3.34,    0.00,     213,     4.2,-99.9,-99.9,      59,
2027,2005-03-09,,   12.10,-99.9,     8.4,    16.5,-99.9,     8.4,-99.9,    13.8,-99.9,-99.9,    12.5,    11.4,    13.5,    11.3,-99.9,    13.1,    13.6,    14.6,    14.7,    14.8,     0.1,     0.1,     0.1,     0.1,     0.2,    7.76,    7.24,    8.29,    7.18,   15.02,   13.05,    3.34,    0.00,     301,    10.2,-99.9,-99.9,      61,
2027,2005-03-10,,   12.15,-99.9,     7.0,    10.7,-99.9,     5.7,-99.9,     7.2,-99.9,-99.9,    11.8,    10.9,    12.9,    11.5,    24.5,    11.2,    11.7,    12.5,    13.6,    14.9,     0.1,     0.1,     0.1,     0.1,     0.2,    7.42,    6.97,    7.98,    7.28,   15.10,   13.07,    3.34,    0.00,      19,     2.1,-99.9,-99.9,      61,
2027,2005-03-11,,   12.15,-99.9,     6.7,    16.2,-99.9,     1.2,-99.9,     9.1,-99.9,-99.9,    11.9,    10.5,    12.9,    11.4,    24.6,    12.5,    13.0,    13.6,    13.5,    14.7,     0.1,     0.1,     0.1,     0.1,     0.1,    7.47,    6.77,    7.99,    7.23,   15.19,   13.06,    3.34,    0.00,     291,     2.5,-99.9,-99.9,      59,
2027,2005-03-12,,   12.15,-99.9,    12.2,    19.1,-99.9,     4.6,-99.9,    12.5,-99.9,-99.9,    11.5,    10.1,    12.1,    11.3,    24.4,    12.0,    12.5,    13.1,    13.4,    14.7,     0.1,     0.1,     0.1,     0.1,     0.1,    7.27,    6.61,    7.57,    7.17,   15.06,   13.07,    3.34,    0.00,     265,     5.5,-99.9,-99.9,      60,
2027,2005-03-13,,   12.15,-99.9,    15.5,    25.2,-99.9,     4.9,-99.9,    15.9,-99.9,-99.9,    10.5,     9.5,    11.7,    11.3,    24.6,    14.2,    14.6,    14.5,    13.6,    14.6,     0.1,     0.1,     0.1,     0.1,     0.1,    6.77,    6.32,    7.38,    7.19,   15.18,   13.05,    3.34,    0.00,     248,     6.4,-99.9,-99.9,      59,
2027,2005-03-14,,   12.15,-99.9,    18.7,    28.2,-99.9,    11.0,-99.9,    19.5,-99.9,-99.9,     9.9,     9.1,    11.1,    11.0,    24.5,    16.6,    16.8,    16.3,    14.6,    14.6,     0.1,     0.1,     0.1,     0.1,     0.1,    6.52,    6.13,    7.06,    7.02,   15.12,   13.03,    3.34,    0.00,     239,     4.6,-99.9,-99.9,      59,
2027,2005-03-15,,   12.15,-99.9,    15.4,    27.2,-99.9,    15.3,-99.9,    20.8,-99.9,-99.9,     9.4,     8.7,    10.7,    11.1,    24.4,    17.4,    17.8,    17.3,    15.6,    14.9,     0.1,     0.1,     0.1,     0.1,     0.1,    6.28,    5.95,    6.87,    7.09,   15.06,   13.03,    3.34,    0.00,     297,     4.8,-99.9,-99.9,      59,
2027,2005-03-16,,   12.25,-99.9,    11.3,    16.7,-99.9,    11.2,-99.9,    13.9,-99.9,-99.9,     8.8,     8.4,    10.3,    10.9,    24.4,    15.3,    15.6,    15.8,    15.5,    15.2,     0.1,     0.1,     0.1,     0.1,     0.1,    6.00,    5.84,    6.68,    6.96,   15.04,   13.05,    3.34,    0.00,      78,     6.1,-99.9,-99.9,      61,
2027,2005-03-17,,   13.13,-99.9,     8.0,    13.8,-99.9,     7.9,-99.9,    11.3,-99.9,-99.9,    14.5,    12.7,    15.4,    11.3,    24.4,    13.3,    13.7,    14.3,    14.8,    15.4,     0.1,     0.1,     0.1,     0.1,     0.1,    8.85,    7.89,    9.32,    7.17,   15.03,   13.06,    3.34,    0.00,      55,     5.6,-99.9,-99.9,      61,
2027,2005-03-18,,   13.20,-99.9,     5.6,     8.4,-99.9,     5.3,-99.9,     7.0,-99.9,-99.9,    14.0,    12.2,    14.8,    12.7,    24.4,    11.0,    11.4,    12.4,    13.8,    15.3,     0.1,     0.1,     0.1,     0.1,     0.1,    8.54,    7.61,    9.02,    7.89,   15.07,   13.06,    3.34,    0.00,      35,     6.2,-99.9,-99.9,      61,
2027,2005-03-19,,   13.20,-99.9,     5.1,    10.3,-99.9,     5.0,-99.9,     7.1,-99.9,-99.9,    13.3,    11.6,    14.1,    12.7,    24.4,    10.9,    11.4,    12.2,    13.1,    15.1,     0.1,     0.1,     0.1,     0.1,     0.2,    8.18,    7.32,    8.62,    7.88,   15.07,   13.08,    3.34,    0.00,      20,     3.9,-99.9,-99.9,      60,
2027,2005-03-20,,   13.20,-99.9,     8.4,    19.4,-99.9,     1.9,-99.9,    10.4,-99.9,-99.9,    12.4,    11.1,    13.8,    12.3,    24.7,    13.5,    13.9,    14.2,    13.5,    14.8,     0.1,     0.1,     0.1,     0.1,     0.1,    7.75,    7.08,    8.47,    7.65,   15.30,   13.06,    3.34,    0.00,     274,     1.5,-99.9,-99.9,      59,
2027,2005-03-21,,   13.20,-99.9,    15.7,    22.7,-99.9,     5.8,-99.9,    15.0,-99.9,-99.9,    12.0,    10.6,    13.1,    12.4,    24.7,    16.0,    16.3,    15.7,    14.3,    14.7,     0.1,     0.1,     0.1,     0.1,     0.1,    7.50,    6.83,    8.07,    7.74,   15.27,   13.05,    3.34,    0.00,     270,     1.5,-99.9,-99.9,      59,
2027,2005-03-22,,   13.20,-99.9,    17.1,    24.4,-99.9,    13.6,-99.9,    18.5,-99.9,-99.9,    11.6,    10.3,    12.5,    11.9,    24.7,    16.9,    17.2,    16.7,    15.2,    14.9,     0.1,     0.1,     0.1,     0.1,     0.1,    7.32,    6.67,    7.78,    7.50,   15.30,   13.05,    3.34,    0.00,     111,     3.3,-99.9,-99.9,      59,
2027,2005-03-23,,   14.84,-99.9,    17.7,    19.2,-99.9,    14.9,-99.9,    17.2,-99.9,-99.9,    15.7,    14.3,    17.8,    17.1,    26.1,    16.3,    16.5,    16.1,    15.5,    15.2,     0.1,     0.1,     0.1,     0.1,     0.1,    9.52,    8.71,   10.75,   10.32,   16.31,   12.92,    3.34,    0.00,     117,     5.9,-99.9,-99.9,      60,
2027,2005-03-24,,   14.86,-99.9,    15.9,    26.0,-99.9,    15.9,-99.9,    20.9,-99.9,-99.9,    13.4,    12.1,    15.4,    15.0,    25.9,    17.5,    17.9,    18.0,    16.5,    15.5,     0.1,     0.1,     0.1,     0.1,     0.1,    8.25,    7.57,    9.31,    9.10,   16.18,   13.06,    3.34,    0.00,     248,     5.5,-99.9,-99.9,      59,
2027,2005-03-25,,   14.86,-99.9,    14.9,    26.0,-99.9,    10.9,-99.9,    17.8,-99.9,-99.9,    12.4,    11.2,    14.3,    13.8,    25.4,    18.3,    18.7,    18.6,    16.9,    15.8,     0.1,     0.1,     0.1,     0.1,     0.2,    7.72,    7.13,    8.75,    8.46,   15.80,   13.05,    3.34,    0.00,     292,     2.5,-99.9,-99.9,      59,
2027,2005-03-26,,   14.90,-99.9,    16.5,    24.2,-99.9,    13.3,-99.9,    18.1,-99.9,-99.9,    12.3,    11.0,    13.4,    13.1,    25.2,    18.3,    18.6,    18.4,    17.0,    16.0,     0.1,     0.1,     0.1,     0.1,     0.2,    7.65,    7.02,    8.25,    8.08,   15.63,   13.07,    3.34,    0.00,     120,     1.7,-99.9,-99.9,      60,
2027,2005-03-27,,   15.84,-99.9,    19.6,    24.5,-99.9,    15.4,-99.9,    19.5,-99.9,-99.9,    18.8,    16.2,    18.0,    12.8,    25.2,    19.1,    19.4,    18.9,    17.4,    16.3,     0.1,     0.1,     0.1,     0.1,     0.1,   11.36,    9.78,   10.84,    7.92,   15.63,   13.05,    3.34,    0.00,     132,     4.8,-99.9,-99.9,      60,
2027,2005-03-28,,   16.68,-99.9,    21.1,    23.1,-99.9,    17.9,-99.9,    19.9,-99.9,-99.9,    15.1,    13.3,    16.9,    16.1,    26.6,    19.1,    19.2,    18.6,    17.6,    16.6,     0.1,     0.1,     0.1,     0.1,     0.1,    9.16,    8.19,   10.18,    9.71,   16.65,   13.07,    3.34,    0.00,     142,     7.7,-99.9,-99.9,      61,
2027,2005-03-29,,   16.68,-99.9,    13.1,    21.3,-99.9,    12.5,-99.9,    16.0,-99.9,-99.9,    13.5,    11.9,    15.4,    14.7,    27.3,    16.6,    17.0,    17.4,    17.4,    16.8,     0.1,     0.1,     0.1,     0.1,     0.1,    8.32,    7.45,    9.36,    8.92,   17.19,   13.07,    3.34,    0.00,     275,     8.3,-99.9,-99.9,      61,
2027,2005-03-30,,   16.68,-99.9,    14.0,    26.4,-99.9,    10.6,-99.9,    17.6,-99.9,-99.9,-99.9,    11.2,    14.1,    13.8,    27.2,    18.2,    18.6,    18.6,    17.3,    16.8,     0.1,     0.1,     0.1,     0.1,     0.1,    8.03,    7.14,    8.62,    8.44,   17.10,   13.05,    3.34,    0.00,     307,     4.3,-99.9,-99.9,      60,
2027,2005-03-31,,   16.71,-99.9,    18.4,    26.9,-99.9,    10.3,-99.9,    18.9,-99.9,-99.9,    11.9,    10.6,    13.0,    13.4,    26.7,    19.6,    19.9,    19.6,    17.8,    16.9,     0.1,     0.1,     0.1,     0.1,     0.1,    7.45,    6.81,    8.02,    8.22,   16.75,   13.03,    3.34,    0.00,     209,     1.8,-99.9,-99.9,      60,
2027,2005-04-01,,   17.38,-99.9,    17.4,    22.7,-99.9,    15.3,-99.9,    18.0,-99.9,-99.9,    16.0,    13.9,    16.1,    12.8,    26.5,    17.6,    17.9,    18.0,    17.7,    17.0,     0.1,     0.1,     0.1,     0.1,     0.1,    9.67,    8.48,    9.74,    7.93,   16.62,   12.96,    3.34,    0.00,     160,     3.7,-99.9,-99.9,      61,
2027,2005-04-02,,   19.25,-99.9,    17.7,    18.3,-99.9,    15.9,-99.9,    17.1,-99.9,-99.9,    16.0,    14.3,    17.9,    18.2,    33.8,    16.5,    16.8,    16.8,    17.1,    17.1,     0.1,     0.1,     0.1,     0.1,     0.1,    9.70,    8.74,   10.77,   10.94,   22.54,   12.91,    3.34,    0.00,     141,     5.0,-99.9,-99.9,      61,
2027,2005-04-03,,   19.26,-99.9,     8.6,    17.9,-99.9,     8.6,-99.9,    14.3,-99.9,-99.9,    13.9,    12.3,    15.8,    16.7,    34.1,    14.2,    14.6,    16.2,    16.8,    17.1,     0.1,     0.1,     0.1,     0.1,     0.1,    8.50,    7.69,    9.56,   10.09,   22.73,   13.08,    3.34,    0.00,     302,    10.7,-99.9,-99.9,      61,
2027,2005-04-04,,   19.26,-99.9,    13.2,    21.8,-99.9,     6.2,-99.9,    14.2,-99.9,-99.9,    12.8,    11.7,    14.9,    15.6,    34.3,    15.8,    16.2,    17.0,    16.5,    16.9,     0.1,     0.1,     0.0,     0.1,     0.1,    7.94,    7.38,    9.06,    9.45,   22.89,   13.05,    3.34,    0.00,     287,     4.3,-99.9,-99.9,      60,
2027,2005-04-05,,   19.26,-99.9,    15.5,    26.5,-99.9,     7.9,-99.9,    17.3,-99.9,-99.9,    12.5,    11.1,    13.8,    14.7,    34.0,    18.2,    18.6,    18.8,    17.1,    16.8,     0.1,     0.1,     0.1,     0.1,     0.1,    7.76,    7.07,    8.48,    8.96,   22.69,   13.03,    3.34,    0.00,     288,     1.3,-99.9,-99.9,      59,
2027,2005-04-06,,   19.26,-99.9,    20.0,    27.6,-99.9,     9.9,-99.9,    19.4,-99.9,-99.9,    11.6,    10.7,    13.0,    14.0,    29.6,    19.3,    19.6,    19.8,    17.9,    16.9,     0.1,     0.1,     0.1,     0.1,     0.1,    7.34,    6.89,    8.04,    8.54,   18.97,   13.03,    3.34,    0.00,     169,     2.6,-99.9,-99.9,      60,
2027,2005-04-07,,   19.26,-99.9,    20.4,    26.8,-99.9,    14.7,-99.9,    20.8,-99.9,-99.9,    11.2,    10.2,    12.3,    13.5,    28.3,    19.3,    19.7,    19.4,    18.0,    17.1,     0.1,     0.1,     0.1,     0.1,     0.1,    7.14,    6.63,    7.67,    8.29,   17.98,   13.05,    3.34,    0.00,     160,     5.5,-99.9,-99.9,      60,
2027,2005-04-08,,   20.90,-99.9,    17.8,    22.7,-99.9,    15.9,-99.9,    19.0,-99.9,-99.9,    14.8,    13.4,    16.7,    16.5,    32.1,    18.0,    18.3,    18.4,    17.8,    17.4,     0.1,     0.1,     0.1,     0.1,     0.1,    8.98,    8.24,   10.06,    9.94,   21.01,   13.09,    3.34,    0.00,     174,     6.0,-99.9,-99.9,      61,
2027,2005-04-09,,   20.92,-99.9,    14.8,    22.5,-99.9,    14.5,-99.9,    18.0,-99.9,-99.9,    13.4,    12.2,    15.4,    15.5,    32.1,    17.8,    18.1,    18.7,    17.9,    17.4,     0.1,     0.1,     0.1,     0.1,     0.1,    8.26,    7.61,    9.36,    9.41,   21.05,   13.05,    3.34,    0.00,     281,     2.8,-99.9,-99.9,      60,
2027,2005-04-10,,   20.92,-99.9,    16.8,    24.5,-99.9,    13.6,-99.9,    18.2,-99.9,-99.9,    13.1,    11.7,    14.7,    14.6,    32.1,    18.2,    18.5,    18.8,    17.9,    17.5,     0.0,     0.1,     0.1,     0.1,     0.1,    8.09,    7.35,    8.92,    8.89,   21.04,   13.05,    3.34,    0.00,      35,     3.1,-99.9,-99.9,      60,
2027,2005-04-11,,   20.92,-99.9,    17.3,    25.6,-99.9,    13.0,-99.9,    19.1,-99.9,-99.9,    12.2,    11.1,    13.6,    14.0,    28.6,    19.8,    20.2,    20.5,    18.6,    17.5,     0.1,     0.1,     0.1,     0.1,     0.2,    7.63,    7.08,    8.37,    8.56,   18.18,   13.04,    3.34,    0.00,     102,     3.1,-99.9,-99.9,      60,
2027,2005-04-12,,   20.92,-99.9,    19.1,    26.2,-99.9,    12.6,-99.9,    19.7,-99.9,-99.9,    11.5,    10.4,    12.9,    13.4,    28.0,    20.5,    20.8,    20.7,    19.0,    17.7,     0.1,     0.1,     0.1,     0.1,     0.1,    7.29,    6.74,    7.96,    8.22,   17.69,   13.03,    3.34,    0.00,     142,     4.3,-99.9,-99.9,      60,
2027,2005-04-13,,   21.03,-99.9,    18.2,    24.4,-99.9,    16.8,-99.9,    19.7,-99.9,-99.9,    11.3,    10.1,    12.2,    13.1,    27.5,    19.5,    19.9,    19.8,    18.9,    17.9,     0.1,     0.1,     0.1,     0.1,     0.1,    7.17,    6.60,    7.63,    8.09,   17.33,   13.03,    3.34,    0.00,     174,     4.7,-99.9,-99.9,      61,
2027,2005-04-14,,   21.03,-99.9,    16.6,    22.9,-99.9,    15.0,-99.9,    19.0,-99.9,-99.9,    11.6,    10.0,    11.9,    12.5,    26.8,    19.0,    19.3,    19.7,    19.0,    18.1,     0.0,     0.1,     0.1,     0.1,     0.2,    7.31,    6.56,    7.45,    7.79,   16.82,   13.06,    3.34,    0.00,     295,     4.5,-99.9,-99.9,      60,
2027,2005-04-15,,   21.03,-99.9,     8.7,    17.8,-99.9,     8.6,-99.9,    13.5,-99.9,-99.9,    10.7,     9.6,    11.5,    12.4,    26.4,    16.2,    16.7,    18.0,    18.3,    18.1,     0.1,     0.1,     0.1,     0.1,     0.1,    6.87,    6.38,    7.26,    7.72,   16.48,   13.06,    3.34,    0.00,      18,     5.7,-99.9,-99.9,      62,
2027,2005-04-16,,   21.03,-99.9,    13.4,    23.0,-99.9,     6.8,-99.9,    15.4,-99.9,-99.9,-99.9,     9.2,    10.8,    12.2,    26.2,    17.6,    18.0,    18.7,    18.0,    18.0,     0.1,     0.1,     0.1,     0.1,     0.1,    6.31,    6.19,    6.91,    7.62,   16.34,   13.05,    3.34,    0.00,      28,     4.6,-99.9,-99.9,      60,
2027,2005-04-17,,   21.03,-99.9,     8.4,    20.8,-99.9,     8.4,-99.9,    14.0,-99.9,-99.9,-99.9,     8.7,    10.5,    12.1,    26.1,    17.2,    17.6,    18.6,    18.0,    17.9,     0.1,     0.1,     0.1,     0.1,     0.1,    5.88,    5.94,    6.78,    7.55,   16.28,   13.06,    3.34,    0.00,      32,     5.6,-99.9,-99.9,      61,
2027,2005-04-18,,   21.03,-99.9,     9.6,    23.8,-99.9,     5.7,-99.9,    14.8,-99.9,-99.9,     8.1,     8.3,    10.2,    11.7,    25.5,    18.2,    18.6,    19.3,    18.2,    17.9,     0.1,     0.1,     0.1,     0.1,     0.1,    5.67,    5.79,    6.64,    7.37,   15.83,   13.03,    3.34,    0.00,      41,     2.8,-99.9,-99.9,      60,
2027,2005-04-19,,   21.03,-99.9,    13.7,    27.3,-99.9,     6.8,-99.9,    17.1,-99.9,-99.9,     7.6,     7.7,     9.8,-99.9,    25.4,    19.7,    20.0,    20.4,    18.6,    17.9,     0.0,     0.1,     0.1,     0.1,     0.1,    5.46,    5.51,    6.47,    7.35,   15.74,   13.00,    3.34,    0.00,     167,     1.3,-99.9,-99.9,      59,
2027,2005-04-20,,   21.03,-99.9,    16.0,    27.6,-99.9,     9.7,-99.9,    19.3,-99.9,-99.9,     6.1,     7.0,     9.5,    11.2,    25.3,    20.8,    21.1,    21.1,    19.2,    18.0,     0.1,     0.1,     0.1,     0.1,     0.1,    4.84,    5.23,    6.30,    7.12,   15.73,   13.01,    3.34,    0.00,     186,     1.7,-99.9,-99.9,      59,
2027,2005-04-21,,   21.03,-99.9,    16.2,    27.7,-99.9,    14.1,-99.9,    20.4,-99.9,-99.9,     5.1,     6.5,     8.7,    11.3,    25.3,    21.4,    21.7,    21.9,    19.8,    18.2,     0.1,     0.1,     0.1,     0.1,     0.1,    4.45,    4.99,    5.95,    7.16,   15.70,   13.00,    3.34,    0.00,     181,     2.1,-99.9,-99.9,      59,
2027,2005-04-22,,   21.03,-99.9,    17.9,    29.3,-99.9,    12.7,-99.9,    21.3,-99.9,-99.9,     4.8,     6.1,     8.4,    11.0,    25.0,    22.7,    23.0,    22.8,    20.4,    18.5,     0.1,     0.1,     0.1,     0.1,     0.1,    4.33,    4.83,    5.83,    7.02,   15.46,   12.98,    3.34,    0.00,     274,     1.8,-99.9,-99.9,      59,
2027,2005-04-23,,   22.12,-99.9,    16.2,    28.0,-99.9,    14.4,-99.9,    20.3,-99.9,-99.9,    13.2,    13.6,    13.2,    10.9,    24.7,    20.3,    20.6,    21.8,    20.7,    18.8,     0.1,     0.1,     0.1,     0.1,     0.1,    8.15,    8.36,    8.12,    6.99,   15.27,   13.00,    3.34,    0.00,     241,     3.3,-99.9,-99.9,      59,
2027,2005-04-24,,   22.35,-99.9,    11.6,    22.0,-99.9,    11.5,-99.9,    17.7,-99.9,-99.9,    13.1,    11.7,    15.0,    12.0,-99.9,    18.0,    18.4,    20.1,    20.1,    19.0,     0.0,     0.1,     0.1,     0.1,     0.1,    8.06,    7.36,    9.09,    7.53,   15.88,   13.04,    3.34,    0.00,     284,     6.7,-99.9,-99.9,      60,
2027,2005-04-25,,   22.35,-99.9,     8.1,    17.1,-99.9,     7.7,-99.9,    12.0,-99.9,-99.9,    11.9,    10.7,    13.6,    12.3,-99.9,    16.5,    16.8,    18.5,    18.9,    19.0,     0.1,     0.1,     0.1,     0.1,     0.1,    7.47,    6.86,    8.35,    7.68,   15.86,   13.06,    3.34,    0.00,     306,     7.4,-99.9,-99.9,      60,
2027,2005-04-26,,   22.35,-99.9,    15.1,    21.3,-99.9,     5.1,-99.9,    13.8,-99.9,-99.9,    11.4,    10.3,    13.1,-99.9,    25.0,    19.0,    19.3,    19.6,    18.6,    18.7,     0.1,     0.1,     0.1,     0.1,     0.1,    7.22,    6.67,    8.08,    7.86,   15.48,   13.06,    3.34,    0.00,     259,     2.2,-99.9,-99.9,      59,
2027,2005-04-27,,   22.90,-99.9,    19.4,    20.1,-99.9,    12.3,-99.9,    16.1,-99.9,-99.9,    13.9,    12.9,    15.5,    12.3,    24.9,    18.3,    18.5,    18.3,    18.1,    18.5,     0.1,     0.1,     0.1,     0.1,     0.1,    8.52,    7.97,    9.41,    7.66,   15.41,   13.11,    3.34,    0.00,     151,     3.8,-99.9,-99.9,      59,
2027,2005-04-28,,   23.53,-99.9,    15.6,    25.0,-99.9,    14.7,-99.9,    19.9,-99.9,-99.9,    13.2,    12.0,    15.5,    15.6,    26.0,    18.8,    19.1,    20.2,    19.1,    18.5,     0.1,     0.1,     0.1,     0.1,     0.1,    8.14,    7.50,    9.40,    9.46,   16.22,   13.05,    3.34,    0.00,     304,     5.6,-99.9,-99.9,      58,
2027,2005-04-29,,   23.53,-99.9,    15.5,    25.2,-99.9,     8.5,-99.9,    17.4,-99.9,-99.9,    12.1,    11.1,    14.3,    14.3,    25.8,    20.0,    20.3,    20.9,    19.3,    18.6,     0.1,     0.1,     0.1,     0.1,     0.1,    7.60,    7.08,    8.74,    8.70,   16.10,   13.03,    3.34,    0.00,     135,     2.0,-99.9,-99.9,      59,
2027,2005-04-30,,   23.53,-99.9,    20.5,    28.9,-99.9,    11.8,-99.9,    20.6,-99.9,-99.9,    11.1,    10.5,    13.1,    13.4,    25.5,    21.5,    21.8,    21.8,    19.8,    18.7,     0.1,     0.1,     0.1,     0.1,     0.1,    7.08,    6.80,    8.10,    8.24,   15.82,   13.03,    3.34,    0.00,     186,     4.1,-99.9,-99.9,      59,
2027,2005-05-01,,   24.35,-99.9,    17.5,    22.3,-99.9,    17.1,-99.9,    19.0,-99.9,-99.9,    14.2,    13.5,    16.9,    13.2,    25.2,    18.8,    19.1,    19.4,    19.5,    18.8,     0.1,     0.1,     0.1,     0.1,     0.1,    8.65,    8.29,   10.21,    8.11,   15.60,   12.99,    3.34,    0.00,     186,     4.1,-99.9,-99.9,      60,
2027,2005-05-02,,   24.40,-99.9,    16.1,    23.7,-99.9,    13.6,-99.9,    18.6,-99.9,-99.9,    12.5,    11.9,    15.1,    14.4,    25.6,    20.2,    20.3,    21.2,    19.9,    19.0,     0.1,     0.1,     0.1,     0.1,     0.1,    7.79,    7.46,    9.14,    8.80,   15.89,   13.06,    3.34,    0.00,     345,     5.1,-99.9,-99.9,      59,
2027,2005-05-03,,   24.40,-99.9,    13.7,    24.8,-99.9,    12.4,-99.9,    18.3,-99.9,-99.9,    11.4,    11.2,    14.3,    14.0,    25.5,    20.2,    20.6,    21.3,    20.0,    19.1,     0.1,     0.1,     0.1,     0.1,     0.1,    7.20,    7.11,    8.73,    8.54,   15.88,   13.03,    3.34,    0.00,     355,     4.1,-99.9,-99.9,      59,
2027,2005-05-04,,   24.40,-99.9,    16.0,    25.4,-99.9,    12.2,-99.9,    18.7,-99.9,-99.9,    11.3,    10.7,    13.3,    13.2,    25.6,    21.1,    21.5,    22.0,    20.3,    19.1,     0.0,     0.1,     0.1,     0.1,     0.1,    7.16,    6.87,    8.20,    8.12,   15.93,   13.03,    3.34,    0.00,     361,     2.6,-99.9,-99.9,      59,
2027,2005-05-05,,   24.83,-99.9,    18.7,    27.0,-99.9,    13.3,-99.9,    19.8,-99.9,-99.9,    13.6,    12.8,    13.4,    12.9,    25.3,    21.5,    21.9,    22.2,    20.6,    19.2,     0.1,     0.1,     0.1,     0.1,     0.1,    8.37,    7.95,    8.27,    7.99,   15.71,   13.01,    3.34,    0.00,      38,     4.9,-99.9,-99.9,      59,
2027,2005-05-06,,   25.52,-99.9,    15.5,    19.1,-99.9,    15.3,-99.9,    17.1,-99.9,-99.9,    14.2,    13.4,    17.2,    15.2,    25.2,    17.5,    17.9,    19.0,    19.7,    19.4,     0.1,     0.1,     0.1,     0.1,     0.1,    8.66,    8.24,   10.35,    9.21,   15.60,   13.05,    3.34,    0.00,      45,     5.3,-99.9,-99.9,      61,
2027,2005-05-07,,   25.52,-99.9,    14.1,    23.6,-99.9,    12.3,-99.9,    17.3,-99.9,-99.9,    12.5,    12.0,    15.2,    14.5,    25.9,    19.2,    19.6,    20.4,    19.6,    19.3,     0.1,     0.1,     0.1,     0.1,     0.1,    7.80,    7.50,    9.24,    8.82,   16.17,   13.06,    3.34,    0.00,       8,     5.1,-99.9,-99.9,      59,
2027,2005-05-08,,   25.52,-99.9,    15.2,    26.2,-99.9,    11.8,-99.9,    19.2,-99.9,-99.9,    11.5,    11.2,    14.2,    13.8,    25.6,    21.1,    21.5,    22.0,    20.2,    19.2,     0.1,     0.1,     0.1,     0.1,     0.1,    7.29,    7.13,    8.69,    8.45,   15.95,   13.01,    3.34,    0.00,     299,     1.7,-99.9,-99.9,      59,
